row_name,section,is_calculated,standardized_name,company
Revenues:,income_statement,False,revenue_header,BA_1
Sales of products,income_statement,False,segment_revenue,BA_1
Sales of services,income_statement,False,segment_revenue,BA_1
Total revenues,income_statement,True,total_revenue,BA_1
Costs and Expenses:,income_statement,False,costs_and_expenses_header,BA_1
Cost of products,income_statement,False,segment_cost_of_revenue,BA_1
Cost of services,income_statement,False,segment_cost_of_revenue,BA_1
Total costs and expenses,income_statement,True,total_cost_of_revenue,BA_1
"Income/(loss) from operating investments, net",income_statement,False,investment_income_net,BA_1
General and administrative expense,income_statement,False,general_and_administrative_expense,BA_1
"Research and development expense, net",income_statement,False,research_and_development_expense,BA_1
"Gain/(loss) on dispositions, net",income_statement,False,gain_loss_divestitures,BA_1
Loss from operations,income_statement,True,operating_income,BA_1
Non-Operating Items:,income_statement,False,non_operating_header,BA_1
"Other income, net",income_statement,False,other_income_expense_net,BA_1
Interest and debt expense,income_statement,False,interest_expense,BA_1
Loss before income taxes,income_statement,True,income_before_taxes,BA_1
Income tax (expense)/benefit,income_statement,False,income_tax_provision,BA_1
Net loss,income_statement,True,net_income,BA_1
