row_name,section,is_calculated,standardized_name,company
Revenues:,income_statement,False,revenue_header,BIDU_1
Online marketing services,income_statement,False,segment_revenue,BIDU_1
Others,income_statement,False,segment_revenue,BIDU_1
Total revenues,income_statement,True,total_revenue,BIDU_1
Costs and expenses:,income_statement,False,costs_and_expenses_header,BIDU_1
Cost of revenues,income_statement,False,cost_of_revenue,BIDU_1
"Selling, general and administrative",income_statement,False,sales_general_and_administrative_expense,BIDU_1
Research and development,income_statement,False,research_and_development_expense,BIDU_1
Total costs and expenses,income_statement,True,total_operating_expenses,BIDU_1
Operating income,income_statement,True,operating_income,BIDU_1
Other income:,income_statement,False,non_operating_header,BIDU_1
Interest income,income_statement,False,interest_income,BIDU_1
Interest expense,income_statement,False,interest_expense,BIDU_1
"Foreign exchange (loss) gain, net",income_statement,False,foreign_exchange_gain_loss_net,BIDU_1
Share of (losses) earnings from equity method investments,income_statement,False,equity_method_income_loss,BIDU_1
"Others, net",income_statement,False,other_income_expense_net,BIDU_1
"Total other income, net",income_statement,True,total_other_income_expense_net,BIDU_1
Income before income taxes,income_statement,True,income_before_taxes,BIDU_1
Income tax expense,income_statement,False,income_tax_provision,BIDU_1
Net income,income_statement,True,net_income,BIDU_1
