row_name,section,is_calculated,standardized_name,company
Creative Subscriptions,income_statement,FALSE,segment_revenue,WIX_1
Business Solutions,income_statement,FALSE,segment_revenue,WIX_1
Revenues,income_statement,TRUE,total_revenue,WIX_1
Creative Subscriptions,income_statement,FALSE,segment_cost_of_revenue,WIX_1
Business Solutions,income_statement,FALSE,segment_cost_of_revenue,WIX_1
Cost of Revenues,income_statement,TRUE,total_cost_of_revenue,WIX_1
Gross Profit,income_statement,TRUE,gross_profit,WIX_1
Research and development,income_statement,FALSE,research_and_development_expense,WIX_1
Selling and marketing,income_statement,FALSE,sales_and_marketing_expense,WIX_1
General and administrative,income_statement,FALSE,general_and_administrative_expense,WIX_1
Total operating expenses,income_statement,TRUE,total_operating_expenses,WIX_1
Operating income,income_statement,TRUE,operating_income,WIX_1
"Financial income (expenses), net",income_statement,FALSE,other_income_expense_net,WIX_1
"Other income, net",income_statement,FALSE,other_income_expense_net,WIX_1
Income (loss) before taxes on income,income_statement,TRUE,income_before_taxes,WIX_1
Income tax expenses (benefit),income_statement,FALSE,income_tax_provision,WIX_1
Net income,income_statement,TRUE,net_income,WIX_1
